/CLKC X,/CLKC Y
1.912499999999996e-08,1.799928196937834
1.924999999999996e-08,1.799952665245753
1.937499999999996e-08,1.799971371331385
1.949999999999996e-08,1.799983345533891
1.962499999999996e-08,1.79999053499474
1.974999999999996e-08,1.799994684412449
1.987499999999995e-08,1.799997092318433
1.999999999999995e-08,1.799998466622871
2.012499999999995e-08,0.7635546653659598
2.024999999999995e-08,0.1513990943610987
2.037499999999995e-08,0.002742223508193965
2.049999999999995e-08,6.023265642884374e-05
2.062499999999995e-08,0.0001229816131355576
2.074999999999995e-08,8.105472924740794e-05
2.087499999999995e-08,6.058716256231906e-05
2.099999999999995e-08,0.0001369135835088434
2.112499999999995e-08,5.834241613715631e-05
2.124999999999995e-08,1.554076845158074e-05
2.137499999999995e-08,3.18408090992665e-06
2.149999999999995e-08,4.913187891501833e-07
2.162499999999995e-08,7.656027477083046e-08
2.174999999999995e-08,3.786762403552853e-08
2.187499999999994e-08,2.950291661095969e-08
2.199999999999995e-08,2.151222670667077e-08
2.212499999999995e-08,0.7294215103510919
2.224999999999994e-08,1.175010222295401
2.237499999999994e-08,1.676125434022414
2.249999999999994e-08,1.783257089958649
2.262499999999994e-08,1.797791538027051
2.274999999999994e-08,1.799799106294001
2.287499999999994e-08,1.799953081813096
2.299999999999994e-08,1.799912934936072
2.312499999999994e-08,1.799926424733955
2.324999999999994e-08,1.799952022646494
2.337499999999994e-08,1.79997099866767
2.349999999999994e-08,1.799983246375928
2.362499999999994e-08,1.799990460282902
2.374999999999994e-08,1.799994736563295
2.387499999999994e-08,1.79999720589633
2.399999999999994e-08,1.799998562888776
2.412499999999994e-08,0.7638565953088416
2.424999999999994e-08,0.1514048097288658
2.437499999999994e-08,0.002754185714522355
2.449999999999993e-08,6.02069858894559e-05
2.462499999999993e-08,0.0001213916563289975
2.474999999999993e-08,8.738320756237966e-05
2.487499999999993e-08,6.717373123269695e-05
2.499999999999993e-08,0.0001312775250347546
2.512499999999993e-08,5.809775902202378e-05
2.524999999999993e-08,1.663907617956935e-05
2.537499999999993e-08,4.165542194236357e-06
2.549999999999993e-08,9.187943058902907e-07
2.562499999999993e-08,2.031102320330299e-07
2.574999999999993e-08,6.868102723759537e-08
2.587499999999993e-08,3.739846398688719e-08
2.599999999999993e-08,2.725460452275546e-08
2.612499999999993e-08,0.7294439873596449
2.624999999999993e-08,1.174992358027951
2.637499999999993e-08,1.676127131567222
2.649999999999993e-08,1.783167364046143
2.662499999999993e-08,1.797703641147932
2.674999999999993e-08,1.799785894724186
2.687499999999992e-08,1.799949466725474
2.699999999999992e-08,1.799912702394369
2.712499999999992e-08,1.79992666958654
2.724999999999992e-08,1.799952161567733
2.737499999999992e-08,1.799971117200098
2.749999999999992e-08,1.799983248388467
2.762499999999992e-08,1.799990457801335
2.774999999999992e-08,1.799994629950336
2.787499999999992e-08,1.799997053747167
2.799999999999992e-08,1.799998437875713
2.812499999999992e-08,0.7638556258390546
2.824999999999992e-08,0.1514047397260349
2.837499999999992e-08,0.002752987887536305
2.849999999999992e-08,6.012193116063431e-05
2.862499999999992e-08,0.0001150679398518525
2.874999999999992e-08,0.0001135435889518889
2.887499999999992e-08,7.230407991196309e-05
2.899999999999992e-08,0.0001210297162411616
2.912499999999992e-08,5.882836303731177e-05
2.924999999999991e-08,1.772807229689634e-05
2.937499999999991e-08,4.52337715837749e-06
2.949999999999991e-08,9.984339305205851e-07
2.962499999999991e-08,2.11858837036827e-07
2.974999999999991e-08,6.648201302940756e-08
2.987499999999991e-08,3.377374241941642e-08
2.999999999999992e-08,2.337585675038043e-08
3.012499999999992e-08,0.7294712267973554
3.024999999999992e-08,1.174996981036104
3.037499999999993e-08,1.676119992964412
3.049999999999993e-08,1.783261267832374
3.062499999999993e-08,1.797783413118299
3.074999999999993e-08,1.799808404251517
3.087499999999994e-08,1.799959408429301
3.099999999999994e-08,1.799916251147908
3.112499999999994e-08,1.799926736244348
3.124999999999995e-08,1.799951618289861
3.137499999999995e-08,1.799970749362751
3.149999999999995e-08,1.799983007615727
3.162499999999995e-08,1.799990358812154
3.174999999999996e-08,1.799994602803783
3.187499999999995e-08,1.799997066673859
3.199999999999996e-08,1.799998473632381
3.212499999999997e-08,0.7638557304379661
3.224999999999997e-08,0.1514045101459994
3.237499999999997e-08,0.002754217347214501
3.249999999999997e-08,6.038911956968156e-05
3.262499999999998e-08,0.0001175763112459472
3.274999999999998e-08,9.515817343482196e-05
3.287499999999998e-08,6.993523395393907e-05
3.299999999999998e-08,0.0001271337856913558
3.312499999999999e-08,5.825207930495644e-05
3.324999999999999e-08,1.707952152260623e-05
3.337499999999999e-08,4.305765275730861e-06
3.35e-08,9.478483971638735e-07
3.3625e-08,2.038828872434363e-07
3.375e-08,6.744309950835703e-08
3.3875e-08,3.554512675270036e-08
3.4e-08,2.572278768920479e-08
3.412500000000001e-08,0.7293612102289324
3.425000000000001e-08,1.175001084045465
3.437500000000001e-08,1.676114859255357
3.450000000000002e-08,1.783267791277859
3.462500000000002e-08,1.797790664013053
3.475000000000002e-08,1.799821850820294
3.487500000000003e-08,1.79996248565508
3.500000000000003e-08,1.799911901765937
3.512500000000003e-08,1.799925300843715
3.525000000000003e-08,1.799951351479192
3.537500000000004e-08,1.799970683218865
3.550000000000004e-08,1.799982983936734
3.562500000000004e-08,1.799990298373629
3.575000000000005e-08,1.799994536339534
3.587500000000004e-08,1.799996999537768
3.6e-08,1.79999840660558
3.612500000000005e-08,0.7638553086396777
3.625000000000006e-08,0.1514052685672358
3.637500000000006e-08,0.002754339499219299
3.650000000000006e-08,6.001175066080054e-05
3.662500000000006e-08,0.000116237814822833
3.675000000000007e-08,0.000108486293683583
3.687500000000007e-08,7.157337784352157e-05
3.700000000000007e-08,0.0001222630211728909
3.712500000000008e-08,5.862364918714945e-05
3.725000000000008e-08,1.763549980147925e-05
3.737500000000008e-08,4.48738596533469e-06
3.750000000000008e-08,9.880217812402021e-07
3.762500000000009e-08,2.080769842775086e-07
3.775000000000009e-08,6.710334885273368e-08
3.787500000000009e-08,3.44988233012806e-08
3.8e-08,2.478245018711103e-08
3.81250000000001e-08,0.7287561246614161
3.82500000000001e-08,1.174215332677769
3.83750000000001e-08,1.675864846782143
3.850000000000011e-08,1.783222347037656
3.862500000000011e-08,1.797732145315924
3.875000000000011e-08,1.799801917654368
3.887500000000011e-08,1.799958755638468
3.900000000000012e-08,1.79991617467135
3.912500000000012e-08,1.799926617691206
3.925000000000012e-08,1.79995166261252
3.937500000000013e-08,1.799970710610305
3.950000000000013e-08,1.799982967180625
3.962500000000013e-08,1.799990300197131
3.975000000000013e-08,1.799994540874715
3.987500000000013e-08,1.799997003771279
4.000000000000001e-08,1.799998410245639
4.012500000000014e-08,0.763854877110996
4.025000000000015e-08,0.1513455077852031
4.037500000000015e-08,0.002756627596804495
4.050000000000015e-08,6.046134966801507e-05
4.062500000000015e-08,0.000119872089754865
4.075000000000016e-08,9.586606069543114e-05
4.087500000000016e-08,6.98966116302788e-05
4.100000000000016e-08,0.0001276654654139381
4.112500000000016e-08,5.832797913462717e-05
4.125000000000017e-08,1.702953811521748e-05
4.137500000000017e-08,4.286873740833506e-06
4.150000000000017e-08,9.432899624220858e-07
4.162500000000018e-08,2.037743433538918e-07
4.175000000000018e-08,6.737630362880291e-08
4.187500000000017e-08,3.603876367091973e-08
4.2e-08,2.599178048988341e-08
4.212500000000019e-08,0.7294207926762221
4.225000000000019e-08,1.17499874668122
4.237500000000019e-08,1.67611851530197
4.25000000000002e-08,1.783264049527121
4.26250000000002e-08,1.797739699053708
4.27500000000002e-08,1.799801065210504
4.28750000000002e-08,1.799955811584719
4.300000000000021e-08,1.799913508008379
4.312500000000021e-08,1.79992640191041
4.325000000000021e-08,1.799951783041038
4.337500000000021e-08,1.799970922971507
4.350000000000022e-08,1.799983122921562
4.362500000000022e-08,1.799990428105075
4.375000000000022e-08,1.799994643749973
4.387500000000022e-08,1.799997090987606
4.4e-08,1.799998488421116
4.412500000000023e-08,0.7638549331336957
4.425000000000023e-08,0.151405213145651
4.437500000000024e-08,0.002754368262276195
4.450000000000024e-08,6.019874984565198e-05
4.462500000000024e-08,0.0001178732424173774
4.475000000000025e-08,0.0001113420947985638
4.487500000000025e-08,7.206019121673766e-05
4.500000000000025e-08,0.0001219707724441589
4.512500000000025e-08,5.875573498680329e-05
4.525000000000026e-08,1.764399176780113e-05
4.537500000000026e-08,4.484809838475806e-06
4.550000000000026e-08,9.834856224278627e-07
4.562500000000026e-08,2.042987666214425e-07
4.575000000000027e-08,6.088782222997286e-08
4.587500000000026e-08,2.861473002086628e-08
4.6e-08,1.848698893594749e-08
4.612500000000028e-08,0.7294377196570931
4.625000000000028e-08,1.175000260688864
4.637500000000028e-08,1.676130593344188
4.650000000000028e-08,1.783168397337604
4.662500000000029e-08,1.797704847500997
4.675000000000029e-08,1.799793810609933
4.687500000000029e-08,1.799953597884376
4.70000000000003e-08,1.799913743168877
4.71250000000003e-08,1.799926916999453
4.72500000000003e-08,1.799952182306962
4.73750000000003e-08,1.799971326779214
4.750000000000031e-08,1.799983510945179
