/CLKT X,/CLKT Y
2.874999999999992e-08,1.799719685070863
2.887499999999992e-08,1.800032859437354
2.899999999999992e-08,1.799949452510845
2.912499999999992e-08,1.799922889859706
2.924999999999991e-08,1.799946457501934
2.937499999999991e-08,1.799968403983423
2.949999999999991e-08,1.799982041374497
2.962499999999991e-08,1.799989953355287
2.974999999999991e-08,1.799994397172916
2.987499999999991e-08,1.799996983579742
2.999999999999992e-08,1.799998389806289
3.012499999999992e-08,0.7636172123080697
3.024999999999992e-08,0.1513234480554406
3.037499999999993e-08,0.002783587927992446
3.049999999999993e-08,6.872528910982154e-05
3.062499999999993e-08,5.42750355161194e-05
3.074999999999993e-08,0.0009687959150690166
3.087499999999994e-08,7.623126004472697e-05
3.099999999999994e-08,7.377735415072408e-05
3.112499999999994e-08,5.061093105660447e-05
3.124999999999995e-08,2.241313164515277e-05
3.137499999999995e-08,7.646058528191999e-06
3.149999999999995e-08,2.08780824920997e-06
3.162499999999995e-08,3.360124151348975e-07
3.174999999999996e-08,-1.43879329648018e-07
3.187499999999995e-08,-2.831965300923571e-07
3.199999999999996e-08,-3.221712019305329e-07
3.212499999999997e-08,0.7299769071311382
3.224999999999997e-08,1.175503645365485
3.237499999999997e-08,1.67637301844928
3.249999999999997e-08,1.783649930077212
3.262499999999998e-08,1.797950957555335
3.274999999999998e-08,1.799719217947364
3.287499999999998e-08,1.799983825915636
3.299999999999998e-08,1.79996074152345
3.312499999999999e-08,1.799928056190645
3.324999999999999e-08,1.79994702231304
3.337499999999999e-08,1.799968022531092
3.35e-08,1.79998167627792
3.3625e-08,1.799989661052187
3.375e-08,1.799994208053688
3.3875e-08,1.799996871623379
3.4e-08,1.79999832875914
3.412500000000001e-08,0.7636401579975511
3.425000000000001e-08,0.1513163785504134
3.437500000000001e-08,0.002795598826274056
3.450000000000002e-08,6.902004667326214e-05
3.462500000000002e-08,5.599455106599423e-05
3.475000000000002e-08,0.001944139071325123
3.487500000000003e-08,3.200004296910192e-05
3.500000000000003e-08,9.765544619346889e-05
3.512500000000003e-08,5.781418122022504e-05
3.525000000000003e-08,2.037854711547452e-05
3.537500000000004e-08,5.659639671642039e-06
3.550000000000004e-08,9.508820287511078e-07
3.562500000000004e-08,-3.370143067053909e-07
3.575000000000005e-08,-6.428209604563674e-07
3.587500000000004e-08,-7.247404166653822e-07
3.6e-08,-7.485069809911271e-07
3.612500000000005e-08,0.7299763283145332
3.625000000000006e-08,1.175503159388052
3.637500000000006e-08,1.676373431313796
3.650000000000006e-08,1.783654807511333
3.662500000000006e-08,1.797958342752223
3.675000000000007e-08,1.799736876349026
3.687500000000007e-08,1.800018702174767
3.700000000000007e-08,1.799968860282138
3.712500000000008e-08,1.799922306477516
3.725000000000008e-08,1.799943836029862
3.737500000000008e-08,1.799967212178844
3.750000000000008e-08,1.799981699167269
3.762500000000009e-08,1.799989927827935
3.775000000000009e-08,1.799994460054811
3.787500000000009e-08,1.799996966885388
3.8e-08,1.799998387657816
3.81250000000001e-08,0.7652194502371233
3.82500000000001e-08,0.1522015603721694
3.83750000000001e-08,0.002795373837975399
3.850000000000011e-08,6.894995203792177e-05
3.862500000000011e-08,5.499612560171944e-05
3.875000000000011e-08,0.0009691532103236127
3.887500000000011e-08,6.773575077209193e-05
3.900000000000012e-08,7.492586407208883e-05
3.912500000000012e-08,5.100409123095882e-05
3.925000000000012e-08,2.176081234495254e-05
3.937500000000013e-08,6.937489193870431e-06
3.950000000000013e-08,1.407775523032052e-06
3.962500000000013e-08,-3.12345115537368e-07
3.975000000000013e-08,-7.731634234491069e-07
3.987500000000013e-08,-9.057019868353207e-07
4.000000000000001e-08,-9.427207343280287e-07
4.012500000000014e-08,0.7299765095775074
4.025000000000015e-08,1.17551829404981
4.037500000000015e-08,1.676382547178273
4.050000000000015e-08,1.783649911105151
4.062500000000015e-08,1.797966171104542
4.075000000000016e-08,1.799722516975949
4.087500000000016e-08,1.799984152439417
4.100000000000016e-08,1.799961364049726
4.112500000000016e-08,1.799927971641729
4.125000000000017e-08,1.799947003297865
4.137500000000017e-08,1.799968021949342
4.150000000000017e-08,1.799981614520095
4.162500000000018e-08,1.799989645242846
4.175000000000018e-08,1.799994269253298
4.187500000000017e-08,1.799996864008493
4.2e-08,1.79999831970757
4.212500000000019e-08,0.763470042843159
4.225000000000019e-08,0.1513218932046498
4.237500000000019e-08,0.002786601658440161
4.25000000000002e-08,6.875429721690816e-05
