Power_DAC_Load X,Power_DAC_Load Y
7.750000000000007e-09,0.03198694586622925
7.875000000000006e-09,0.03196850267750117
8e-09,0.03195038773438677
8.125000000000005e-09,0.03193263753004356
8.250000000000004e-09,0.0319155902021216
8.375000000000004e-09,0.03189900062083074
8.500000000000003e-09,0.03187114767090408
8.625000000000003e-09,0.03181813998304805
8.750000000000002e-09,0.03084416427758964
8.875000000000002e-09,0.03777994993061237
9.000000000000001e-09,0.03375339850392012
9.125000000000001e-09,0.032880983910687
9.25e-09,0.0326121862158122
9.375e-09,0.03248583187414357
9.499999999999999e-09,0.03240211909014448
9.624999999999999e-09,0.03233601901289897
9.749999999999998e-09,0.03228010918384172
9.874999999999997e-09,0.03223183683087258
9.999999999999997e-09,0.03219020566675802
1.0125e-08,0.0321549630932265
1.025e-08,0.03212415578228585
1.0375e-08,0.03210115054318324
1.049999999999999e-08,0.03208857427234386
1.062499999999999e-08,0.03211903272545046
1.074999999999999e-08,0.03214489408899265
1.087499999999999e-08,0.03208938641945182
1.099999999999999e-08,0.03192911763622608
1.112499999999999e-08,0.0319232308573944
1.124999999999999e-08,0.03194391584840953
1.137499999999999e-08,0.03194815068515564
1.149999999999999e-08,0.03194266777783259
1.162499999999999e-08,0.03193338899004647
1.174999999999999e-08,0.03192293528797713
1.187499999999999e-08,0.03191223568445056
1.199999999999999e-08,0.03190152771193223
1.212499999999999e-08,0.03189088671614195
1.224999999999999e-08,0.0318830604758847
1.237499999999999e-08,0.03184224826766942
1.249999999999999e-08,0.03186123460937064
1.262499999999999e-08,0.03180800524384979
1.274999999999999e-08,0.03165770332242476
1.287499999999998e-08,0.03070802454087775
1.299999999999998e-08,0.03068383648942633
1.312499999999998e-08,0.03096108114316934
1.324999999999998e-08,0.03111623005595035
1.337499999999998e-08,0.03120145175983018
1.349999999999998e-08,0.03125196545479345
1.362499999999998e-08,0.03128286360003581
1.374999999999998e-08,0.03130211746797067
1.387499999999998e-08,0.03131433121935449
1.399999999999998e-08,0.03132186693548222
1.412499999999998e-08,0.0313257924814577
1.424999999999998e-08,0.03132754221599614
1.437499999999998e-08,0.0313278883331551
1.449999999999998e-08,0.03132794349777996
1.462499999999998e-08,0.0313301312835123
1.474999999999998e-08,0.03133505416534887
1.487499999999998e-08,0.03133600157940562
1.499999999999998e-08,0.03132341709671389
1.512499999999997e-08,0.03130867775092109
1.524999999999997e-08,0.03130449559390158
1.537499999999997e-08,0.03130186027528345
1.549999999999997e-08,0.0312990214691348
1.562499999999997e-08,0.0312956839578133
1.574999999999997e-08,0.03129204238552705
1.587499999999997e-08,0.03128817703143946
1.599999999999997e-08,0.03128418244673603
1.612499999999997e-08,0.03128010623464884
1.624999999999997e-08,0.03127585477915475
1.637499999999997e-08,0.03127264090151358
1.649999999999997e-08,0.03127210148602514
1.662499999999997e-08,0.03124466746128089
1.674999999999997e-08,0.03033701125743691
1.687499999999997e-08,0.03652749053990467
1.699999999999997e-08,0.03356271721166847
1.712499999999997e-08,0.03232669727967617
1.724999999999997e-08,0.03195036594948394
1.737499999999997e-08,0.0318142018114116
1.749999999999996e-08,0.03174507167419723
1.762499999999996e-08,0.03169989189460796
1.774999999999996e-08,0.03166712604547916
1.787499999999996e-08,0.03164211075611848
1.799999999999996e-08,0.03162270641416945
1.812499999999996e-08,0.03160797141990987
1.824999999999996e-08,0.03159564414913699
1.837499999999996e-08,0.03158910240769322
1.849999999999996e-08,0.03159098221347082
1.862499999999996e-08,0.03163333707427186
1.874999999999996e-08,0.03164858592357484
1.887499999999996e-08,0.03159242355889189
1.899999999999996e-08,0.03148327644593019
1.912499999999996e-08,0.03150687471463397
1.924999999999996e-08,0.03152834092278712
1.937499999999996e-08,0.031533635025541
1.949999999999996e-08,0.03153298142271706
1.962499999999996e-08,0.03153051167661083
1.974999999999996e-08,0.03152752798397817
1.987499999999995e-08,0.03152437624878075
1.999999999999995e-08,0.03152114506848411
2.012499999999995e-08,0.03151783957679
2.024999999999995e-08,0.03151664595477679
2.037499999999995e-08,0.03151287040716313
2.049999999999995e-08,0.03144064031372792
2.062499999999995e-08,0.03138205115604354
2.074999999999995e-08,0.03051658223360183
2.087499999999995e-08,0.03043963990032623
2.099999999999995e-08,0.03015396605554811
2.112499999999995e-08,0.03064548700870657
2.124999999999995e-08,0.03085819707169409
2.137499999999995e-08,0.03095982194179887
2.149999999999995e-08,0.03101313714176507
2.162499999999995e-08,0.03104340720509683
2.174999999999995e-08,0.03106195198651587
2.187499999999994e-08,0.03107419466847289
2.199999999999995e-08,0.03108248104999747
2.212499999999995e-08,0.03108778844155202
2.224999999999994e-08,0.03109133403543155
2.237499999999994e-08,0.03109417686329669
2.249999999999994e-08,0.03109747372856017
2.262499999999994e-08,0.03110655597222771
2.274999999999994e-08,0.03112106088927114
2.287499999999994e-08,0.03112535254506066
2.299999999999994e-08,0.03109406387058231
2.312499999999994e-08,0.03108457781108823
2.324999999999994e-08,0.03108777625863368
2.337499999999994e-08,0.03109084714391364
2.349999999999994e-08,0.03109227598216542
2.362499999999994e-08,0.03109261426825768
