Power_Retimer X,Power_Retimer Y
5.375000000000044e-08,9.591162572797154e-05
5.387500000000044e-08,6.662595402741967e-05
5.4e-08,5.149963091277165e-05
5.412500000000045e-08,0.00137297831810964
5.425000000000046e-08,0.003979662570270997
5.437500000000046e-08,0.008987276411435588
5.450000000000046e-08,0.03795468837097823
5.462500000000046e-08,0.05667309432728055
5.475000000000047e-08,0.02827790277473307
5.487500000000047e-08,0.02020143159142983
5.500000000000047e-08,0.01269547409930993
5.512500000000048e-08,0.004976620140310582
5.525000000000048e-08,0.001870597504955466
5.537500000000048e-08,0.0007468785995546259
5.550000000000048e-08,0.0003240770573975726
5.562500000000049e-08,0.0001644725568069892
5.575000000000049e-08,0.0001000646409932384
5.587500000000049e-08,6.88587971987548e-05
5.600000000000001e-08,5.221034012853134e-05
5.61250000000005e-08,0.001376525989877069
5.62500000000005e-08,0.0594011654168395
5.63750000000005e-08,0.3618559459520735
5.650000000000051e-08,0.04094137596521136
5.662500000000051e-08,0.0659578457948555
5.675000000000051e-08,0.2298294880706077
5.687500000000051e-08,0.1240429070832609
5.700000000000052e-08,0.02128909023064401
5.712500000000052e-08,0.006723959089931306
5.725000000000052e-08,0.002337728541114576
5.737500000000053e-08,0.0008678548316746184
5.750000000000053e-08,0.00034288311004867
5.762500000000053e-08,0.0001576982977012902
5.775000000000053e-08,9.005521280037441e-05
5.787500000000053e-08,6.02712281884949e-05
5.8e-08,4.573882715537494e-05
5.812500000000054e-08,0.001372159188729201
5.825000000000054e-08,0.003943967896819284
5.837500000000055e-08,0.009595325213259535
5.850000000000055e-08,0.03605450286717122
5.862500000000055e-08,0.05611952358170282
5.875000000000056e-08,0.03410922473672217
5.887500000000056e-08,0.02510553711658148
5.900000000000056e-08,0.01642125935100314
5.912500000000056e-08,0.006588484175835514
5.925000000000057e-08,0.002439928688988346
5.937500000000057e-08,0.0009287307713125808
5.950000000000057e-08,0.0003708063140733028
5.962500000000058e-08,0.0001696587131081509
5.975000000000057e-08,9.449321118537169e-05
5.987500000000058e-08,6.08705094019875e-05
6.000000000000001e-08,4.586574067826663e-05
6.012500000000056e-08,0.001370492027696554
6.025000000000056e-08,0.05661526192129916
6.037500000000055e-08,0.2023500626914019
6.050000000000055e-08,0.03822476442505071
6.062500000000054e-08,0.06841630253166994
6.075000000000054e-08,0.1818589363122046
6.087500000000054e-08,0.05201850277482109
6.100000000000053e-08,0.008415537800135714
6.112500000000053e-08,0.002130025076993809
6.125000000000053e-08,0.0008493877592223154
6.137500000000052e-08,0.0004093747925153424
6.150000000000052e-08,0.0002275157040759004
6.162500000000051e-08,0.0001443413837957948
6.175000000000051e-08,0.0001016648569711611
6.187500000000052e-08,7.684384886847129e-05
6.200000000000001e-08,6.166155048082191e-05
6.21250000000005e-08,0.001384105211093093
6.225000000000049e-08,0.004012441997874618
6.237500000000049e-08,0.008442369151561796
6.250000000000049e-08,0.03999681965919277
6.262500000000048e-08,0.05720883465838139
6.275000000000048e-08,0.0224152296110703
6.287500000000048e-08,0.01530231665931241
6.300000000000047e-08,0.008892740115681402
6.312500000000047e-08,0.003364734183837179
6.325000000000046e-08,0.00130720522438751
6.337500000000046e-08,0.0005725313237467325
6.350000000000046e-08,0.0002847451445464375
6.362500000000045e-08,0.0001663990554815647
6.375000000000045e-08,0.000112350616182983
6.387500000000046e-08,8.311953935769146e-05
6.4e-08,6.685227338182361e-05
6.412500000000044e-08,0.00139112232090277
6.425000000000043e-08,0.06107975868645571
6.437500000000043e-08,0.4422378980070606
