Power_Bias X,Power_Bias Y
2.268750000000068e-07,0.00018
2.270000000000068e-07,0.00018
2.271250000000068e-07,0.00018
2.272500000000069e-07,0.00018
2.273750000000069e-07,0.00018
2.275000000000069e-07,0.00018
2.276250000000069e-07,0.00018
2.277500000000069e-07,0.00018
2.278750000000069e-07,0.00018
2.28e-07,0.00018
2.281250000000069e-07,0.00018
2.282500000000069e-07,0.00018
2.283750000000069e-07,0.00018
2.285000000000069e-07,0.00018
2.28625000000007e-07,0.00018
2.28750000000007e-07,0.00018
2.28875000000007e-07,0.00018
2.29000000000007e-07,0.00018
2.29125000000007e-07,0.00018
2.29250000000007e-07,0.00018
2.29375000000007e-07,0.00018
2.29500000000007e-07,0.00018
2.29625000000007e-07,0.00018
2.29750000000007e-07,0.00018
2.298750000000071e-07,0.00018
2.3e-07,0.00018
2.301250000000071e-07,0.00018
2.302500000000071e-07,0.00018
2.303750000000071e-07,0.00018
2.305000000000071e-07,0.00018
2.306250000000071e-07,0.00018
2.307500000000071e-07,0.00018
2.308750000000071e-07,0.00018
2.310000000000071e-07,0.00018
2.311250000000071e-07,0.00018
2.312500000000072e-07,0.00018
2.313750000000072e-07,0.00018
2.315000000000072e-07,0.00018
2.316250000000072e-07,0.00018
2.317500000000072e-07,0.00018
2.318750000000072e-07,0.00018
2.32e-07,0.00018
2.321250000000072e-07,0.00018
2.322500000000072e-07,0.00018
2.323750000000072e-07,0.00018
2.325000000000073e-07,0.00018
2.326250000000073e-07,0.00018
2.327500000000073e-07,0.00018
2.328750000000073e-07,0.00018
2.330000000000073e-07,0.00018
2.331250000000073e-07,0.00018
2.332500000000073e-07,0.00018
2.333750000000073e-07,0.00018
2.335000000000073e-07,0.00018
2.336250000000073e-07,0.00018
2.337500000000073e-07,0.00018
2.338750000000074e-07,0.00018
2.34e-07,0.00018
2.341250000000074e-07,0.00018
2.342500000000074e-07,0.00018
2.343750000000074e-07,0.00018
2.345000000000074e-07,0.00018
2.346250000000074e-07,0.00018
2.347500000000074e-07,0.00018
2.348750000000074e-07,0.00018
2.350000000000074e-07,0.00018
2.351250000000074e-07,0.00018
2.352500000000075e-07,0.00018
2.353750000000075e-07,0.00018
2.355000000000075e-07,0.00018
2.356250000000075e-07,0.00018
2.357500000000075e-07,0.00018
2.358750000000075e-07,0.00018
2.36e-07,0.00018
2.361250000000075e-07,0.00018
2.362500000000075e-07,0.00018
2.363750000000075e-07,0.00018
2.365000000000076e-07,0.00018
2.366250000000076e-07,0.00018
2.367500000000076e-07,0.00018
2.368750000000076e-07,0.00018
2.370000000000076e-07,0.00018
2.371250000000076e-07,0.00018
2.372500000000076e-07,0.00018
2.373750000000076e-07,0.00018
2.375000000000076e-07,0.00018
2.376250000000076e-07,0.00018
2.377500000000076e-07,0.00018
2.378750000000077e-07,0.00018
2.38e-07,0.00018
2.381250000000077e-07,0.00018
2.382500000000077e-07,0.00018
2.383750000000077e-07,0.00018
2.385000000000077e-07,0.00018
2.386250000000077e-07,0.00018
2.387500000000077e-07,0.00018
2.388750000000077e-07,0.00018
2.390000000000077e-07,0.00018
2.391250000000077e-07,0.00018
2.392500000000078e-07,0.00018
2.393750000000078e-07,0.00018
2.395000000000078e-07,0.00018
2.396250000000078e-07,0.00018
2.397500000000078e-07,0.00018
2.398750000000078e-07,0.00018
2.4e-07,0.00018
2.401250000000078e-07,0.00018
2.402500000000078e-07,0.00018
2.403750000000078e-07,0.00018
2.405000000000079e-07,0.00018
2.406250000000079e-07,0.00018
2.407500000000079e-07,0.00018
2.408750000000079e-07,0.00018
2.410000000000079e-07,0.00018
2.411250000000079e-07,0.00018
2.412500000000079e-07,0.00018
2.413750000000079e-07,0.00018
2.415000000000079e-07,0.00018
2.416250000000079e-07,0.00018
2.417500000000079e-07,0.00018
2.418750000000079e-07,0.00018
2.42e-07,0.00018
2.42125000000008e-07,0.00018
2.42250000000008e-07,0.00018
2.42375000000008e-07,0.00018
2.42500000000008e-07,0.00018
2.42625000000008e-07,0.00018
2.42750000000008e-07,0.00018
2.42875000000008e-07,0.00018
2.43000000000008e-07,0.00018
2.43125000000008e-07,0.00018
2.432500000000081e-07,0.00018
2.433750000000081e-07,0.00018
2.435000000000081e-07,0.00018
2.436250000000081e-07,0.00018
2.437500000000081e-07,0.00018
2.438750000000081e-07,0.00018
2.44e-07,0.00018
2.441250000000081e-07,0.00018
2.442500000000081e-07,0.00018
2.443750000000081e-07,0.00018
2.445000000000082e-07,0.00018
2.446250000000082e-07,0.00018
2.447500000000082e-07,0.00018
2.448750000000082e-07,0.00018
2.450000000000082e-07,0.00018
2.451250000000082e-07,0.00018
2.452500000000082e-07,0.00018
2.453750000000082e-07,0.00018
2.455000000000082e-07,0.00018
2.456250000000082e-07,0.00018
2.457500000000082e-07,0.00018
2.458750000000082e-07,0.00018
2.46e-07,0.00018
2.461250000000083e-07,0.00018
2.462500000000083e-07,0.00018
2.463750000000083e-07,0.00018
2.465000000000083e-07,0.00018
2.466250000000083e-07,0.00018
2.467500000000083e-07,0.00018
2.468750000000083e-07,0.00018
2.470000000000083e-07,0.00018
2.471250000000083e-07,0.00018
2.472500000000084e-07,0.00018
2.473750000000084e-07,0.00018
2.475000000000084e-07,0.00018
2.476250000000084e-07,0.00018
2.477500000000084e-07,0.00018
2.478750000000084e-07,0.00018
2.48e-07,0.00018
2.481250000000084e-07,0.00018
2.482500000000084e-07,0.00018
2.483750000000084e-07,0.00018
2.485000000000085e-07,0.00018
2.486250000000085e-07,0.00018
2.487500000000085e-07,0.00018
2.488750000000085e-07,0.00018
2.490000000000085e-07,0.00018
2.491250000000085e-07,0.00018
2.492500000000085e-07,0.00018
2.493750000000085e-07,0.00018
2.495000000000085e-07,0.00018
2.496250000000085e-07,0.00018
2.497500000000085e-07,0.00018
2.498750000000085e-07,0.00018
2.5e-07,0.00018
2.501250000000086e-07,0.00018
2.502500000000086e-07,0.00018
2.503750000000086e-07,0.00018
2.505000000000086e-07,0.00018
2.506250000000086e-07,0.00018
2.507500000000086e-07,0.00018
2.508750000000086e-07,0.00018
2.510000000000086e-07,0.00018
2.511250000000086e-07,0.00018
2.512500000000087e-07,0.00018
2.513750000000087e-07,0.00018
2.515000000000087e-07,0.00018
2.516250000000087e-07,0.00018
2.517500000000087e-07,0.00018
2.518750000000087e-07,0.00018
2.52e-07,0.00018
2.521250000000087e-07,0.00018
2.522500000000087e-07,0.00018
2.523750000000087e-07,0.00018
2.525000000000088e-07,0.00018
2.526250000000088e-07,0.00018
2.527500000000088e-07,0.00018
2.528750000000088e-07,0.00018
2.530000000000088e-07,0.00018
2.531250000000088e-07,0.00018
2.532500000000088e-07,0.00018
2.533750000000088e-07,0.00018
2.535000000000088e-07,0.00018
2.536250000000088e-07,0.00018
2.537500000000088e-07,0.00018
2.538750000000088e-07,0.00018
2.54e-07,0.00018
2.541250000000089e-07,0.00018
2.542500000000089e-07,0.00018
2.543750000000089e-07,0.00018
2.545000000000089e-07,0.00018
2.546250000000089e-07,0.00018
2.547500000000089e-07,0.00018
2.548750000000089e-07,0.00018
2.550000000000089e-07,0.00018
2.551250000000089e-07,0.00018
2.55250000000009e-07,0.00018
2.55375000000009e-07,0.00018
2.55500000000009e-07,0.00018
2.55625000000009e-07,0.00018
2.55750000000009e-07,0.00018
2.55875000000009e-07,0.00018
2.56e-07,0.00018
2.56125000000009e-07,0.00018
2.56250000000009e-07,0.00018
2.56375000000009e-07,0.00018
2.565000000000091e-07,0.00018
2.566250000000091e-07,0.00018
2.567500000000091e-07,0.00018
2.568750000000091e-07,0.00018
2.570000000000091e-07,0.00018
2.571250000000091e-07,0.00018
2.572500000000091e-07,0.00018
2.573750000000091e-07,0.00018
2.575000000000091e-07,0.00018
2.576250000000091e-07,0.00018
2.577500000000091e-07,0.00018
2.578750000000091e-07,0.00018
2.58e-07,0.00018
2.581250000000092e-07,0.00018
2.582500000000092e-07,0.00018
2.583750000000092e-07,0.00018
2.585000000000092e-07,0.00018
2.586250000000092e-07,0.00018
2.587500000000092e-07,0.00018
2.588750000000092e-07,0.00018
2.590000000000092e-07,0.00018
2.591250000000093e-07,0.00018
2.592500000000093e-07,0.00018
2.593750000000093e-07,0.00018
2.595000000000093e-07,0.00018
2.596250000000093e-07,0.00018
2.597500000000093e-07,0.00018
2.598750000000093e-07,0.00018
2.6e-07,0.00018
2.601250000000093e-07,0.00018
2.602500000000093e-07,0.00018
2.603750000000093e-07,0.00018
2.605000000000094e-07,0.00018
2.606250000000094e-07,0.00018
2.607500000000094e-07,0.00018
2.608750000000094e-07,0.00018
2.610000000000094e-07,0.00018
2.611250000000094e-07,0.00018
2.612500000000094e-07,0.00018
2.613750000000094e-07,0.00018
2.615000000000094e-07,0.00018
2.616250000000094e-07,0.00018
2.617500000000094e-07,0.00018
2.618750000000094e-07,0.00018
2.62e-07,0.00018
2.621250000000095e-07,0.00018
2.622500000000095e-07,0.00018
2.623750000000095e-07,0.00018
2.625000000000095e-07,0.00018
2.626250000000095e-07,0.00018
2.627500000000095e-07,0.00018
2.628750000000095e-07,0.00018
2.630000000000095e-07,0.00018
2.631250000000096e-07,0.00018
2.632500000000096e-07,0.00018
2.633750000000096e-07,0.00018
2.635000000000096e-07,0.00018
2.636250000000096e-07,0.00018
2.637500000000096e-07,0.00018
2.638750000000096e-07,0.00018
2.64e-07,0.00018
2.641250000000096e-07,0.00018
2.642500000000096e-07,0.00018
2.643750000000096e-07,0.00018
2.645000000000097e-07,0.00018
2.646250000000097e-07,0.00018
2.647500000000097e-07,0.00018
2.648750000000097e-07,0.00018
2.650000000000097e-07,0.00018
2.651250000000097e-07,0.00018
2.652500000000097e-07,0.00018
2.653750000000097e-07,0.00018
2.655000000000097e-07,0.00018
2.656250000000097e-07,0.00018
2.657500000000097e-07,0.00018
2.658750000000097e-07,0.00018
2.66e-07,0.00018
2.661250000000098e-07,0.00018
2.662500000000098e-07,0.00018
2.663750000000098e-07,0.00018
2.665000000000098e-07,0.00018
2.666250000000098e-07,0.00018
2.667500000000098e-07,0.00018
2.668750000000098e-07,0.00018
2.670000000000098e-07,0.00018
2.671250000000099e-07,0.00018
2.672500000000099e-07,0.00018
2.673750000000099e-07,0.00018
2.675000000000099e-07,0.00018
2.676250000000099e-07,0.00018
2.677500000000099e-07,0.00018
2.678750000000099e-07,0.00018
2.68e-07,0.00018
2.681250000000099e-07,0.00018
2.682500000000099e-07,0.00018
2.683750000000099e-07,0.00018
2.6850000000001e-07,0.00018
2.6862500000001e-07,0.00018
2.6875000000001e-07,0.00018
2.6887500000001e-07,0.00018
2.6900000000001e-07,0.00018
2.6912500000001e-07,0.00018
2.6925000000001e-07,0.00018
2.6937500000001e-07,0.00018
2.6950000000001e-07,0.00018
2.6962500000001e-07,0.00018
2.6975000000001e-07,0.00018
2.6987500000001e-07,0.00018
2.7e-07,0.00018
2.701250000000101e-07,0.00018
2.702500000000101e-07,0.00018
2.703750000000101e-07,0.00018
2.705000000000101e-07,0.00018
2.706250000000101e-07,0.00018
2.707500000000101e-07,0.00018
2.708750000000101e-07,0.00018
2.710000000000101e-07,0.00018
2.711250000000102e-07,0.00018
2.712500000000102e-07,0.00018
2.713750000000102e-07,0.00018
2.715000000000102e-07,0.00018
2.716250000000102e-07,0.00018
2.717500000000102e-07,0.00018
2.718750000000102e-07,0.00018
2.72e-07,0.00018
2.721250000000102e-07,0.00018
2.722500000000102e-07,0.00018
2.723750000000102e-07,0.00018
2.725000000000103e-07,0.00018
2.726250000000103e-07,0.00018
2.727500000000103e-07,0.00018
2.728750000000103e-07,0.00018
2.730000000000103e-07,0.00018
2.731250000000103e-07,0.00018
2.732500000000103e-07,0.00018
2.733750000000103e-07,0.00018
2.735000000000103e-07,0.00018
2.736250000000103e-07,0.00018
2.737500000000103e-07,0.00018
2.738750000000103e-07,0.00018
2.74e-07,0.00018
2.741250000000104e-07,0.00018
2.742500000000104e-07,0.00018
2.743750000000104e-07,0.00018
2.745000000000104e-07,0.00018
2.746250000000104e-07,0.00018
2.747500000000104e-07,0.00018
2.748750000000104e-07,0.00018
2.750000000000104e-07,0.00018
2.751250000000105e-07,0.00018
2.752500000000105e-07,0.00018
2.753750000000105e-07,0.00018
2.755000000000105e-07,0.00018
2.756250000000105e-07,0.00018
2.757500000000105e-07,0.00018
2.758750000000105e-07,0.00018
2.76e-07,0.00018
2.761250000000105e-07,0.00018
2.762500000000105e-07,0.00018
2.763750000000105e-07,0.00018
2.765000000000106e-07,0.00018
2.766250000000106e-07,0.00018
2.767500000000106e-07,0.00018
2.768750000000106e-07,0.00018
2.770000000000106e-07,0.00018
2.771250000000106e-07,0.00018
2.772500000000106e-07,0.00018
2.773750000000106e-07,0.00018
2.775000000000106e-07,0.00018
2.776250000000106e-07,0.00018
2.777500000000106e-07,0.00018
2.778750000000106e-07,0.00018
2.78e-07,0.00018
2.781250000000107e-07,0.00018
2.782500000000107e-07,0.00018
2.783750000000107e-07,0.00018
2.785000000000107e-07,0.00018
2.786250000000107e-07,0.00018
2.787500000000107e-07,0.00018
2.788750000000107e-07,0.00018
2.790000000000107e-07,0.00018
2.791250000000108e-07,0.00018
2.792500000000108e-07,0.00018
2.793750000000108e-07,0.00018
2.795000000000108e-07,0.00018
2.796250000000108e-07,0.00018
2.797500000000108e-07,0.00018
2.798750000000108e-07,0.00018
2.8e-07,0.00018
2.801250000000108e-07,0.00018
2.802500000000108e-07,0.00018
2.803750000000108e-07,0.00018
2.805000000000109e-07,0.00018
2.806250000000109e-07,0.00018
2.807500000000109e-07,0.00018
2.808750000000109e-07,0.00018
2.810000000000109e-07,0.00018
2.811250000000109e-07,0.00018
2.812500000000109e-07,0.00018
2.813750000000109e-07,0.00018
2.815000000000109e-07,0.00018
2.816250000000109e-07,0.00018
2.81750000000011e-07,0.00018
2.818750000000109e-07,0.00018
2.82e-07,0.00018
2.82125000000011e-07,0.00018
2.82250000000011e-07,0.00018
2.82375000000011e-07,0.00018
2.82500000000011e-07,0.00018
2.82625000000011e-07,0.00018
2.82750000000011e-07,0.00018
2.82875000000011e-07,0.00018
2.83000000000011e-07,0.00018
2.831250000000111e-07,0.00018
2.832500000000111e-07,0.00018
2.833750000000111e-07,0.00018
2.835000000000111e-07,0.00018
2.836250000000111e-07,0.00018
2.837500000000111e-07,0.00018
2.838750000000111e-07,0.00018
2.84e-07,0.00018
2.841250000000111e-07,0.00018
2.842500000000111e-07,0.00018
2.843750000000111e-07,0.00018
2.845000000000112e-07,0.00018
2.846250000000112e-07,0.00018
2.847500000000112e-07,0.00018
2.848750000000112e-07,0.00018
2.850000000000112e-07,0.00018
2.851250000000112e-07,0.00018
2.852500000000112e-07,0.00018
2.853750000000112e-07,0.00018
2.855000000000112e-07,0.00018
2.856250000000112e-07,0.00018
2.857500000000113e-07,0.00018
2.858750000000112e-07,0.00018
2.86e-07,0.00018
2.861250000000113e-07,0.00018
2.862500000000113e-07,0.00018
2.863750000000113e-07,0.00018
2.865000000000113e-07,0.00018
2.866250000000113e-07,0.00018
2.867500000000113e-07,0.00018
2.868750000000113e-07,0.00018
2.870000000000113e-07,0.00018
2.871250000000114e-07,0.00018
2.872500000000114e-07,0.00018
2.873750000000114e-07,0.00018
2.875000000000114e-07,0.00018
2.876250000000114e-07,0.00018
2.877500000000114e-07,0.00018
2.878750000000114e-07,0.00018
2.88e-07,0.00018
2.881250000000114e-07,0.00018
2.882500000000114e-07,0.00018
2.883750000000114e-07,0.00018
2.885000000000115e-07,0.00018
2.886250000000115e-07,0.00018
2.887500000000115e-07,0.00018
2.888750000000115e-07,0.00018
2.890000000000115e-07,0.00018
2.891250000000115e-07,0.00018
2.892500000000115e-07,0.00018
2.893750000000115e-07,0.00018
2.895000000000115e-07,0.00018
2.896250000000115e-07,0.00018
2.897500000000116e-07,0.00018
2.898750000000115e-07,0.00018
2.9e-07,0.00018
2.901250000000116e-07,0.00018
2.902500000000116e-07,0.00018
2.903750000000116e-07,0.00018
2.905000000000116e-07,0.00018
2.906250000000116e-07,0.00018
2.907500000000116e-07,0.00018
2.908750000000116e-07,0.00018
2.910000000000116e-07,0.00018
2.911250000000117e-07,0.00018
2.912500000000117e-07,0.00018
2.913750000000117e-07,0.00018
2.915000000000117e-07,0.00018
2.916250000000117e-07,0.00018
2.917500000000117e-07,0.00018
2.918750000000117e-07,0.00018
2.92e-07,0.00018
2.921250000000117e-07,0.00018
2.922500000000117e-07,0.00018
2.923750000000117e-07,0.00018
2.925000000000118e-07,0.00018
2.926250000000118e-07,0.00018
2.927500000000118e-07,0.00018
2.928750000000118e-07,0.00018
2.930000000000118e-07,0.00018
2.931250000000118e-07,0.00018
2.932500000000118e-07,0.00018
2.933750000000118e-07,0.00018
2.935000000000118e-07,0.00018
2.936250000000118e-07,0.00018
2.937500000000119e-07,0.00018
2.938750000000118e-07,0.00018
2.94e-07,0.00018
2.941250000000119e-07,0.00018
2.942500000000119e-07,0.00018
2.943750000000119e-07,0.00018
2.945000000000119e-07,0.00018
2.946250000000119e-07,0.00018
2.947500000000119e-07,0.00018
2.948750000000119e-07,0.00018
2.950000000000119e-07,0.00018
2.95125000000012e-07,0.00018
2.95250000000012e-07,0.00018
2.95375000000012e-07,0.00018
2.95500000000012e-07,0.00018
2.95625000000012e-07,0.00018
2.95750000000012e-07,0.00018
2.95875000000012e-07,0.00018
2.96e-07,0.00018
2.96125000000012e-07,0.00018
2.96250000000012e-07,0.00018
2.96375000000012e-07,0.00018
2.965000000000121e-07,0.00018
2.966250000000121e-07,0.00018
2.967500000000121e-07,0.00018
2.968750000000121e-07,0.00018
2.970000000000121e-07,0.00018
2.971250000000121e-07,0.00018
2.972500000000121e-07,0.00018
2.973750000000121e-07,0.00018
2.975000000000121e-07,0.00018
2.976250000000121e-07,0.00018
2.977500000000122e-07,0.00018
2.978750000000121e-07,0.00018
2.98e-07,0.00018
2.981250000000122e-07,0.00018
2.982500000000122e-07,0.00018
2.983750000000122e-07,0.00018
2.985000000000122e-07,0.00018
2.986250000000122e-07,0.00018
2.987500000000122e-07,0.00018
2.988750000000122e-07,0.00018
2.990000000000122e-07,0.00018
2.991250000000123e-07,0.00018
2.992500000000123e-07,0.00018
2.993750000000123e-07,0.00018
2.995000000000123e-07,0.00018
2.996250000000123e-07,0.00018
2.997500000000123e-07,0.00018
2.998750000000123e-07,0.00018
3e-07,0.00018
3.001250000000123e-07,0.00018
3.002500000000123e-07,0.00018
3.003750000000123e-07,0.00018
3.005000000000124e-07,0.00018
3.006250000000124e-07,0.00018
3.007500000000124e-07,0.00018
3.008750000000124e-07,0.00018
3.010000000000124e-07,0.00018
3.011250000000124e-07,0.00018
3.012500000000124e-07,0.00018
3.013750000000124e-07,0.00018
3.015000000000124e-07,0.00018
3.016250000000124e-07,0.00018
3.017500000000125e-07,0.00018
3.018750000000124e-07,0.00018
3.02e-07,0.00018
3.021250000000125e-07,0.00018
3.022500000000125e-07,0.00018
3.023750000000125e-07,0.00018
3.025000000000125e-07,0.00018
3.026250000000125e-07,0.00018
3.027500000000125e-07,0.00018
3.028750000000125e-07,0.00018
3.030000000000125e-07,0.00018
3.031250000000126e-07,0.00018
3.032500000000126e-07,0.00018
3.033750000000126e-07,0.00018
3.035000000000126e-07,0.00018
3.036250000000126e-07,0.00018
3.037500000000126e-07,0.00018
3.038750000000126e-07,0.00018
3.04e-07,0.00018
3.041250000000126e-07,0.00018
3.042500000000126e-07,0.00018
3.043750000000127e-07,0.00018
3.045000000000127e-07,0.00018
3.046250000000127e-07,0.00018
3.047500000000127e-07,0.00018
3.048750000000127e-07,0.00018
3.050000000000127e-07,0.00018
3.051250000000127e-07,0.00018
3.052500000000127e-07,0.00018
3.053750000000127e-07,0.00018
3.055000000000127e-07,0.00018
3.056250000000127e-07,0.00018
3.057500000000128e-07,0.00018
3.058750000000127e-07,0.00018
3.06e-07,0.00018
3.061250000000128e-07,0.00018
3.062500000000128e-07,0.00018
3.063750000000128e-07,0.00018
3.065000000000128e-07,0.00018
3.066250000000128e-07,0.00018
3.067500000000128e-07,0.00018
3.068750000000128e-07,0.00018
3.070000000000128e-07,0.00018
3.071250000000129e-07,0.00018
3.072500000000129e-07,0.00018
3.073750000000129e-07,0.00018
3.075000000000129e-07,0.00018
3.076250000000129e-07,0.00018
3.077500000000129e-07,0.00018
3.078750000000129e-07,0.00018
3.08e-07,0.00018
3.081250000000129e-07,0.00018
3.082500000000129e-07,0.00018
3.08375000000013e-07,0.00018
3.08500000000013e-07,0.00018
3.08625000000013e-07,0.00018
3.08750000000013e-07,0.00018
3.08875000000013e-07,0.00018
3.09000000000013e-07,0.00018
3.09125000000013e-07,0.00018
3.09250000000013e-07,0.00018
3.09375000000013e-07,0.00018
3.09500000000013e-07,0.00018
3.09625000000013e-07,0.00018
3.097500000000131e-07,0.00018
3.09875000000013e-07,0.00018
3.1e-07,0.00018
3.101250000000131e-07,0.00018
3.102500000000131e-07,0.00018
3.103750000000131e-07,0.00018
3.105000000000131e-07,0.00018
3.106250000000131e-07,0.00018
3.107500000000131e-07,0.00018
3.108750000000131e-07,0.00018
3.110000000000131e-07,0.00018
3.111250000000132e-07,0.00018
3.112500000000132e-07,0.00018
3.113750000000132e-07,0.00018
3.115000000000132e-07,0.00018
3.116250000000132e-07,0.00018
3.117500000000132e-07,0.00018
3.118750000000132e-07,0.00018
3.12e-07,0.00018
3.121250000000132e-07,0.00018
3.122500000000132e-07,0.00018
3.123750000000133e-07,0.00018
3.125000000000133e-07,0.00018
3.126250000000133e-07,0.00018
3.127500000000133e-07,0.00018
3.128750000000133e-07,0.00018
3.130000000000133e-07,0.00018
3.131250000000133e-07,0.00018
3.132500000000133e-07,0.00018
3.133750000000133e-07,0.00018
3.135000000000133e-07,0.00018
3.136250000000133e-07,0.00018
3.137500000000134e-07,0.00018
3.138750000000133e-07,0.00018
3.14e-07,0.00018
3.141250000000134e-07,0.00018
3.142500000000134e-07,0.00018
3.143750000000134e-07,0.00018
3.145000000000134e-07,0.00018
3.146250000000134e-07,0.00018
3.147500000000134e-07,0.00018
3.148750000000134e-07,0.00018
3.150000000000134e-07,0.00018
3.151250000000135e-07,0.00018
3.152500000000135e-07,0.00018
3.153750000000135e-07,0.00018
3.155000000000135e-07,0.00018
3.156250000000135e-07,0.00018
3.157500000000135e-07,0.00018
3.158750000000135e-07,0.00018
3.16e-07,0.00018
3.161250000000135e-07,0.00018
3.162500000000135e-07,0.00018
3.163750000000136e-07,0.00018
3.165000000000136e-07,0.00018
3.166250000000136e-07,0.00018
3.167500000000136e-07,0.00018
3.168750000000136e-07,0.00018
3.170000000000136e-07,0.00018
3.171250000000136e-07,0.00018
3.172500000000136e-07,0.00018
3.173750000000136e-07,0.00018
3.175000000000136e-07,0.00018
3.176250000000136e-07,0.00018
3.177500000000137e-07,0.00018
3.178750000000136e-07,0.00018
3.18e-07,0.00018
3.181250000000137e-07,0.00018
3.182500000000137e-07,0.00018
3.183750000000137e-07,0.00018
3.185000000000137e-07,0.00018
3.186250000000137e-07,0.00018
3.187500000000137e-07,0.00018
3.188750000000137e-07,0.00018
3.190000000000137e-07,0.00018
3.191250000000138e-07,0.00018
3.192500000000138e-07,0.00018
3.193750000000138e-07,0.00018
3.195000000000138e-07,0.00018
3.196250000000138e-07,0.00018
3.197500000000138e-07,0.00018
3.198750000000138e-07,0.00018
3.2e-07,0.00018
3.201250000000138e-07,0.00018
3.202500000000138e-07,0.00018
3.203750000000139e-07,0.00018
3.205000000000139e-07,0.00018
3.206250000000139e-07,0.00018
3.207500000000139e-07,0.00018
3.208750000000139e-07,0.00018
3.210000000000139e-07,0.00018
3.211250000000139e-07,0.00018
3.212500000000139e-07,0.00018
3.213750000000139e-07,0.00018
3.215000000000139e-07,0.00018
3.216250000000139e-07,0.00018
3.21750000000014e-07,0.00018
3.218750000000139e-07,0.00018
3.22e-07,0.00018
3.22125000000014e-07,0.00018
3.22250000000014e-07,0.00018
3.22375000000014e-07,0.00018
3.22500000000014e-07,0.00018
3.22625000000014e-07,0.00018
3.22750000000014e-07,0.00018
3.22875000000014e-07,0.00018
3.23000000000014e-07,0.00018
3.231250000000141e-07,0.00018
3.232500000000141e-07,0.00018
3.233750000000141e-07,0.00018
3.235000000000141e-07,0.00018
3.236250000000141e-07,0.00018
3.237500000000141e-07,0.00018
3.238750000000141e-07,0.00018
3.24e-07,0.00018
3.241250000000141e-07,0.00018
3.242500000000141e-07,0.00018
3.243750000000142e-07,0.00018
3.245000000000142e-07,0.00018
3.246250000000142e-07,0.00018
3.247500000000142e-07,0.00018
3.248750000000142e-07,0.00018
3.250000000000142e-07,0.00018
3.251250000000142e-07,0.00018
3.252500000000142e-07,0.00018
3.253750000000142e-07,0.00018
3.255000000000142e-07,0.00018
3.256250000000142e-07,0.00018
3.257500000000143e-07,0.00018
3.258750000000142e-07,0.00018
3.26e-07,0.00018
3.261250000000143e-07,0.00018
3.262500000000143e-07,0.00018
3.263750000000143e-07,0.00018
3.265000000000143e-07,0.00018
3.266250000000143e-07,0.00018
3.267500000000143e-07,0.00018
3.268750000000143e-07,0.00018
3.270000000000143e-07,0.00018
3.271250000000144e-07,0.00018
3.272500000000144e-07,0.00018
3.273750000000144e-07,0.00018
3.275000000000144e-07,0.00018
3.276250000000144e-07,0.00018
3.277500000000144e-07,0.00018
3.278750000000144e-07,0.00018
3.28e-07,0.00018
3.281250000000144e-07,0.00018
3.282500000000144e-07,0.00018
3.283750000000145e-07,0.00018
3.285000000000145e-07,0.00018
3.286250000000145e-07,0.00018
3.287500000000145e-07,0.00018
3.288750000000145e-07,0.00018
3.290000000000145e-07,0.00018
3.291250000000145e-07,0.00018
3.292500000000145e-07,0.00018
3.293750000000145e-07,0.00018
3.295000000000145e-07,0.00018
3.296250000000145e-07,0.00018
3.297500000000146e-07,0.00018
3.298750000000145e-07,0.00018
3.3e-07,0.00018
3.301250000000146e-07,0.00018
3.302500000000146e-07,0.00018
3.303750000000146e-07,0.00018
3.305000000000146e-07,0.00018
3.306250000000146e-07,0.00018
3.307500000000146e-07,0.00018
3.308750000000146e-07,0.00018
3.310000000000147e-07,0.00018
3.311250000000147e-07,0.00018
3.312500000000147e-07,0.00018
3.313750000000147e-07,0.00018
3.315000000000147e-07,0.00018
3.316250000000147e-07,0.00018
3.317500000000147e-07,0.00018
3.318750000000147e-07,0.00018
3.32e-07,0.00018
3.321250000000147e-07,0.00018
3.322500000000147e-07,0.00018
3.323750000000148e-07,0.00018
3.325000000000148e-07,0.00018
3.326250000000148e-07,0.00018
3.327500000000148e-07,0.00018
3.328750000000148e-07,0.00018
3.330000000000148e-07,0.00018
3.331250000000148e-07,0.00018
3.332500000000148e-07,0.00018
3.333750000000148e-07,0.00018
3.335000000000148e-07,0.00018
3.336250000000148e-07,0.00018
3.337500000000149e-07,0.00018
3.338750000000148e-07,0.00018
3.34e-07,0.00018
3.341250000000149e-07,0.00018
3.342500000000149e-07,0.00018
3.343750000000149e-07,0.00018
3.345000000000149e-07,0.00018
3.346250000000149e-07,0.00018
3.347500000000149e-07,0.00018
3.348750000000149e-07,0.00018
3.35000000000015e-07,0.00018
3.35125000000015e-07,0.00018
3.35250000000015e-07,0.00018
3.35375000000015e-07,0.00018
3.35500000000015e-07,0.00018
3.35625000000015e-07,0.00018
3.35750000000015e-07,0.00018
3.35875000000015e-07,0.00018
3.36e-07,0.00018
3.36125000000015e-07,0.00018
3.36250000000015e-07,0.00018
3.363750000000151e-07,0.00018
3.365000000000151e-07,0.00018
3.366250000000151e-07,0.00018
3.367500000000151e-07,0.00018
3.368750000000151e-07,0.00018
3.370000000000151e-07,0.00018
3.371250000000151e-07,0.00018
3.372500000000151e-07,0.00018
3.373750000000151e-07,0.00018
3.375000000000151e-07,0.00018
3.376250000000151e-07,0.00018
