Power_Retimer X,Power_Retimer Y
0,0.5761642972694374
1.25e-10,0.5775052690874646
2.5e-10,0.6905469783224063
3.75e-10,0.1175904405955828
5e-10,0.03419663627339638
6.25e-10,0.06060416773474619
7.5e-10,0.1300531200783829
8.75e-10,0.04293894342494123
1e-09,0.007095467430313956
1.125e-09,0.001755940818050638
1.25e-09,0.0006791338912311203
1.375e-09,0.0003628430758727845
1.5e-09,0.0002150096432178627
1.625e-09,0.0001358579792313558
1.750000000000001e-09,9.114787205993975e-05
1.875000000000001e-09,6.359114973144024e-05
2e-09,4.194647013557115e-05
2.125e-09,0.001356165393844963
2.25e-09,0.003928079222066889
2.375e-09,0.009619883055952849
2.5e-09,0.03611838961059971
2.625e-09,0.05512388799702058
2.75e-09,0.03405508306304368
2.875e-09,0.02507647893541931
3e-09,0.01631293437162692
3.124999999999999e-09,0.006570908445313381
3.249999999999999e-09,0.002440029471381367
3.374999999999999e-09,0.0009271781771255053
3.499999999999999e-09,0.0003711815980029697
3.624999999999999e-09,0.0001699282730986106
3.749999999999999e-09,9.45766162402459e-05
3.874999999999998e-09,6.079726846852173e-05
3.999999999999999e-09,4.410909118157306e-05
4.125e-09,0.001368880868202035
4.25e-09,0.08279068830090604
4.375e-09,0.2980893102068362
4.500000000000001e-09,0.039143459018654
4.625000000000001e-09,0.07182905357199704
4.750000000000001e-09,0.2375671087905773
4.875000000000001e-09,0.06616140322943329
5.000000000000002e-09,0.01078207727743732
5.125000000000002e-09,0.002712596175523804
5.250000000000002e-09,0.00106271872203058
5.375000000000003e-09,0.0005043283884511633
5.500000000000003e-09,0.0002722255939515475
5.625000000000003e-09,0.0001678840294719507
5.750000000000004e-09,0.0001168290544162126
5.875000000000003e-09,8.795064996197511e-05
6e-09,7.050639641890292e-05
6.125000000000004e-09,0.001390993881938367
6.250000000000005e-09,0.004046938489587868
6.375000000000005e-09,0.007862363740219968
6.500000000000005e-09,0.04196513995523667
6.625000000000006e-09,0.05779705520730061
6.750000000000006e-09,0.01671975585626204
6.875000000000006e-09,0.01088662526494522
7.000000000000006e-09,0.005351403613801434
7.125000000000007e-09,0.001792954314595625
7.250000000000007e-09,0.0007626462812686758
7.375000000000007e-09,0.0004092823998589692
7.500000000000008e-09,0.000252856228031414
7.625000000000007e-09,0.0001729880262982233
7.750000000000007e-09,0.0001261301762512427
7.875000000000006e-09,9.745987373690766e-05
8e-09,7.918315825519828e-05
8.125000000000005e-09,0.001402378121951654
8.250000000000004e-09,0.0112555145692655
8.375000000000004e-09,0.07445095701968561
8.500000000000003e-09,0.04612041529026736
8.625000000000003e-09,0.07617965385099819
8.750000000000002e-09,0.08221329003151048
8.875000000000002e-09,0.03276009725238062
9.000000000000001e-09,0.006017727103198934
9.125000000000001e-09,0.002164372391050894
9.25e-09,0.0008772016026741363
9.375e-09,0.0003911130644580493
9.499999999999999e-09,0.0001919669787691783
9.624999999999999e-09,0.0001064147286305518
9.749999999999998e-09,6.696639467536241e-05
9.874999999999997e-09,4.611432733491412e-05
9.999999999999997e-09,3.451217500912295e-05
1.0125e-08,0.001359421540909339
1.025e-08,0.004006664576687389
1.0375e-08,0.008192270592575029
1.049999999999999e-08,0.04095751146834491
1.062499999999999e-08,0.0574629891463706
1.074999999999999e-08,0.01794815091076093
1.087499999999999e-08,0.01052819811496785
1.099999999999999e-08,0.006314017714181975
1.112499999999999e-08,0.002336687420584165
1.124999999999999e-08,0.0009069553376540264
1.137499999999999e-08,0.0003989533949315938
1.149999999999999e-08,0.0001988943352380112
1.162499999999999e-08,0.000115614937642772
1.174999999999999e-08,7.698020041742748e-05
1.187499999999999e-08,5.614398924113867e-05
1.199999999999999e-08,4.421277257869544e-05
1.212499999999999e-08,0.001372107805752324
1.224999999999999e-08,0.05523597534354952
1.237499999999999e-08,0.4560815261963698
1.249999999999999e-08,0.04513577150945305
1.262499999999999e-08,0.06719015636479468
1.274999999999999e-08,0.2461985489166193
1.287499999999998e-08,0.1675985958676202
1.299999999999998e-08,0.02994020882096985
1.312499999999998e-08,0.009860271958566137
1.324999999999998e-08,0.003339907955192846
1.337499999999998e-08,0.001168393018264497
1.349999999999998e-08,0.000412220434480233
1.362499999999998e-08,0.0001613537756832025
1.374999999999998e-08,7.820281808984285e-05
1.387499999999998e-08,4.567756829678341e-05
1.399999999999998e-08,3.190898800095615e-05
1.412499999999998e-08,0.001360928440441176
1.424999999999998e-08,0.003905329117081795
1.437499999999998e-08,0.01016295931536535
1.449999999999998e-08,0.03409226563877864
1.462499999999998e-08,0.05557300678024239
1.474999999999998e-08,0.0396290737835391
1.487499999999998e-08,0.02946091036885005
1.499999999999998e-08,0.02007237875883972
1.512499999999997e-08,0.008168130403856767
1.524999999999997e-08,0.002956334291706501
1.537499999999997e-08,0.001061163708182016
1.549999999999997e-08,0.000391161854684623
1.562499999999997e-08,0.0001573182928849952
1.574999999999997e-08,7.585867618290842e-05
1.587499999999997e-08,4.233871939627387e-05
1.599999999999997e-08,2.74925732414499e-05
1.612499999999997e-08,0.001353392868368619
1.624999999999997e-08,0.06954436589605668
1.637499999999997e-08,0.2515382328499275
1.649999999999997e-08,0.03547546968399714
1.662499999999997e-08,0.06487892504033257
1.674999999999997e-08,0.2138718417125498
1.687499999999997e-08,0.06180476614842563
1.699999999999997e-08,0.01008370169424226
1.712499999999997e-08,0.002442812630349404
1.724999999999997e-08,0.0009433919810686149
1.737499999999997e-08,0.0004534251980309071
1.749999999999996e-08,0.0002507230244294436
1.762499999999996e-08,0.0001570012391770455
1.774999999999996e-08,0.0001099727171588484
1.787499999999996e-08,8.318735669824089e-05
1.799999999999996e-08,6.702296980179335e-05
1.812499999999996e-08,0.001389525241444991
1.824999999999996e-08,0.004002114008906784
1.837499999999996e-08,0.008740436022642776
1.849999999999996e-08,0.03900914795144099
1.862499999999996e-08,0.0569338157877983
1.874999999999996e-08,0.02584797003593212
1.887499999999996e-08,0.01852346500752473
1.899999999999996e-08,0.01107085661143775
1.912499999999996e-08,0.004239107098145499
1.924999999999996e-08,0.001625606458993783
1.937499999999996e-08,0.0006874576876611952
1.949999999999996e-08,0.0003261584274545277
1.962499999999996e-08,0.0001826404636340212
1.974999999999996e-08,0.0001201074661135842
1.987499999999995e-08,8.747721465418087e-05
1.999999999999995e-08,6.87530431673109e-05
2.012499999999995e-08,0.001391710800246392
2.024999999999995e-08,0.04341326059970047
2.037499999999995e-08,0.1545120039990508
2.049999999999995e-08,0.04253995796587526
2.062499999999995e-08,0.07456135761574999
2.074999999999995e-08,0.1466195084222461
2.087499999999995e-08,0.03814548976010754
2.099999999999995e-08,0.00646316099934321
2.112499999999995e-08,0.001794569292284315
2.124999999999995e-08,0.0007595135909460924
2.137499999999995e-08,0.0003781894183063267
2.149999999999995e-08,0.0002132875468348617
2.162499999999995e-08,0.0001353285092995657
2.174999999999995e-08,9.45540024223273e-05
2.187499999999994e-08,7.070236990145829e-05
2.199999999999995e-08,5.612155951891515e-05
2.212499999999995e-08,0.001378218681381915
